permno,date,nameendt,exchcd,ncusip,ticker,comnam,tsymbol,trdstat,secstat,permco,hsiccd,cusip,dlstcd,hsicmg,hsicig,acperm,accomp
85688,7/31/2001,,3,G3121510,ESREF,ESG RE LTD,ESREF,A,R,15889,6320,G3121510,,,,,
44249,11/30/1970,,2,29642510,EGR,ESGRO INC,,A,R,24743,5063,29642510,,,,,
85023,11/30/2000,,3,29642810,ESHR,ESHARE COMMUNICATIONS INC,ESHR,A,R,15510,7372,29642810,,,,,
85023,10/29/1999,6/15/2000,3,29642810,ESHR,ESHARE TECHNOLOGIES INC GA,ESHR,A,R,15510,7372,29642810,,,,,
77240,7/31/1996,,3,M4095C10,ROBOF,ESHED ROBOTEC 1982 LTD,ROBOF,A,R,11138,3560,M2033010,,,,,
77446,10/31/1995,,3,29644310,EPIE,ESKIMO PIE CORP,EPIE,A,R,11438,2060,29644310,,20,206,,
19713,4/28/1978,,1,29647010,ESM,ESMARK INC,,A,R,22944,6711,29647010,,67,671,,
89874,3/31/2008,,3,29647510,ESMK,ESMARK INC NEW,ESMK,A,R,21915,3312,29647510,,,,,
80242,3/31/1995,,3,29650710,ESMR,ESMOR CORRECTIONAL SERVICES INC,ESMR,A,R,12817,7380,21992110,,,,,
86325,3/31/1999,,3,29690410,ESFT,ESOFT INC,ESFT,A,R,16250,7370,29690410,,,,,
87487,9/28/2001,10/4/2001,-1,29664310,ESPD,ESPEED INC,ESPD,S,R,17502,7372,05541T10,,,,,
88521,10/31/2003,,3,29664R10,ESPR,ESPERION THERAPEUTICS INC,ESPR,A,R,38421,2834,29664R10,,,,,
13954,11/30/2017,,3,29664W10,ESPR,ESPERION THERAPEUTICS INC NEW,ESPR,A,R,54427,9999,29664W10,,,,,
31691,1/31/1975,,2,29665010,ESP,ESPEY MANUFACTURING & ELCTRS COR,,A,R,20666,3679,29665010,,,,,
79331,2/28/1997,,1,29665F20,ESF,ESPIRITO SANTO FIN HLDGS S A,,A,R,29877,6029,29665F20,,60,602,,
79331,10/31/2003,,1,29665F20,ESF,ESPIRITO SANTO FINANCIAL GP S A,ESF,A,R,29877,6029,29665F20,,,,,
65576,12/31/1986,,2,29665610,ETI,ESPRIT SYSTEMS INC,,A,R,10208,3570,29665610,,,,,
84533,7/31/1998,,3,29665W10,ESPRY,ESPRIT TELECOM GROUP,ESPRY,A,R,15361,4810,29665W10,,,,,
79162,7/30/1993,,3,29665810,ESQS,ESQUIRE COMMUNICATIONS LTD,ESQS,A,R,12138,7330,29665830,,,,,
16784,12/29/2017,,3,29667J10,ESQ,ESQUIRE FINANCIAL HOLDINGS,ESQ,A,R,55987,9999,29667J10,100,,,,
31704,11/29/1974,,1,29665910,ESQ,ESQUIRE INC,,A,R,23799,2721,29665910,,,,,
31712,12/29/1978,,2,29667710,EE,ESQUIRE RADIO & ELECTRONICS INC,,A,R,20668,3651,29667710,,,,,
15508,10/30/2015,,3,29668H10,EPIX,ESSA PHARMA INC,EPIX,A,R,55353,9999,29668H10,,,,,
66544,8/31/1988,,1,29668310,ESB,ESSELTE BUSINESS SYS INC,,A,R,20669,2751,29668310,,,,,
79303,8/31/2017,,3,29668910,ESND,ESSENDANT INC,ESND,A,R,5203,5110,29668910,,,,,
14235,10/31/2016,,1,G3198U10,ESNT,ESSENT GROUP LTD,ESNT,A,R,54598,6351,G3198U10,,63,635,,
83527,12/31/2001,,3,29669A10,ETRX,ESSENTIAL THERAPEUTICS INC,ETRX,A,R,14625,2834,29669A10,,,,,
33559,8/31/1982,,3,29668510,EXBC,ESSEX BANCORP INC,,A,R,5285,6711,29668510,,,,,
89887,3/31/1999,,2,29668710,ESX,ESSEX BANCORP INC DEL,,A,R,28958,6035,29668710,,,,,
31720,2/28/1967,,2,,ESX,ESSEX CHEMICAL CORP,,A,R,23800,2819,29669510,,,,,
10907,10/30/1987,,3,29670410,ESSX,ESSEX COMMUNICATIONS CORP,ESSXA,A,R,8784,4830,29670410,,,,,
33567,8/29/1997,,0,29674410,,ESSEX CORP,,X,X,5254,3661,29674410,,,,,
33575,1/29/1988,,3,29677210,ECGC,ESSEX COUNTY GAS CO,ECGC,A,R,5831,4924,29677210,,,,,
89887,8/31/1993,,2,29689710,ESX,ESSEX FINL PARTNERS L P,,A,R,28958,6035,29668710,,,,,
41785,1/30/1970,,1,29702010,EXC,ESSEX INTERNATIONAL INC,,A,R,24561,3357,29702010,,,,,
84662,4/30/1999,,1,29702510,SXC,ESSEX INTERNATIONAL INC DEL,,A,R,31950,3357,29702510,,,,4598,35036
80681,3/31/2014,,1,29717810,ESS,ESSEX PROPERTY TRUST INC,ESS,A,R,30421,6798,29717810,,,,,
93230,10/29/2010,,3,29718710,ESSX,ESSEX RENTAL CORP,ESSX,A,R,53331,9999,29718710,,,,,
41785,11/29/1968,,1,29722710,EXC,ESSEX WIRE CORP,,A,R,24561,3357,29702010,,,,,
33583,6/28/1985,,3,29736610,ESTB,ESTEBANS FOODS,ESTB,A,R,1591,2030,03978210,,,,,
33583,11/30/1983,,3,29736610,ESTB,ESTEBANS MEXICAN FOODS INC,ESTB,A,R,1591,2030,03978210,,,,,
50788,5/30/1980,,1,29742510,ESL,ESTERLINE CORP,,A,R,20671,3823,29742510,,,,,
50788,3/30/2012,,1,29742510,ESL,ESTERLINE TECHNOLOGIES CORP,ESL,A,R,20671,3823,29742510,,,,,
17127,12/29/2017,12/29/2017,3,G3206V10,ESTR,ESTRE AMBIENTAL INC,ESTR,A,R,56165,9999,G3206V10,100,,,,
88958,11/28/2003,,1,29759W10,DEG,ETABLISSEMENTS DELHAIZE FRER S A,DEG,A,R,41451,5411,29759W10,,,,,
91896,11/28/2008,,3,29759R10,ETEL,ETELECARE GLOBAL SOLUTIONS INC,ETEL,A,R,51988,7389,29759R10,,,,,
15193,5/31/2017,,4,26923H10,RISE,ETF MANAGERS GROUP COMMODITY TR,RISE,A,R,55180,6726,26923H10,,,,,
15001,12/31/2014,,3,26923E20,DAX,ETF SERIES TRUST,DAX,A,R,54681,6726,44053G20,,,,,
15437,2/28/2017,,3,26923G60,TUTI,ETFIS SERIES TRUST I,TUTI,A,R,55045,6726,26923G60,,,,,
12326,10/31/2011,,4,26922W10,GLTR,ETFS PRECIOUS METALS BASKET TR,GLTR,A,R,53519,6726,26922W10,,,,,
33591,6/30/1977,,3,29760010,ETHNA,ETHAN ALLEN INC,,A,R,1597,2512,29760010,,,,,
79037,5/29/1998,,1,29760210,ETH,ETHAN ALLEN INTERIORS INC,,A,R,29780,2511,29760210,,,,,
79122,12/31/1996,,3,29764520,ETHCY,ETHICAL HOLDINGS LTD,ETHCY,A,R,12064,2834,02311120,,,,,
91126,9/30/1987,,3,29765010,ETHX,ETHIGEN CORP,ETHX,A,R,7385,2650,29765010,,,,,
11274,7/31/1997,,3,29765210,ETKA,ETHIKA CORP,ETKA,A,R,9126,7370,29765210,,,,,
42550,9/30/1971,,1,29765910,EY,ETHYL CORP,,A,R,20672,2869,65158710,,,,,
87766,6/30/2000,,3,29766410,ETIN,ETINUUM INC,ETIN,A,R,18458,7379,25386P10,,,,,
86891,3/31/2000,,3,29786210,ETYS,ETOYS INC,ETYS,A,R,16536,5940,29786210,,,,,
91092,7/31/2007,,3,29786P10,ETWC,ETRIALS WORLDWIDE INC,ETWC,A,R,50295,7372,29786P10,,73,737,,
39618,6/30/1969,,2,29786610,EHC,ETS HOKIN CORP,,A,R,24398,1711,29786610,,,,,
15291,4/29/2016,,3,29786A10,ETSY,ETSY INC,ETSY,A,R,55229,9999,29786A10,,,,,
55554,6/30/1987,,2,29788210,ETZ,ETZ LAVUD LTD,,A,R,20673,2435,M4113L11,,,,,
83501,4/30/1999,,3,29816N10,EUFA,EUFAULA BANCCORP INC,EUFA,A,R,14672,6020,20085810,,,,,
13383,11/29/2013,,2,29841110,ETUB,EUNITS 2 YR U S MKT PART TR II,ETUB,A,R,54067,6726,29841110,,,,,
13177,9/30/2013,,2,29841R10,ETUA,EUNITS 2 YR U S MKT PARTICIP TR,ETUA,A,R,53968,6726,29841R10,,,,,
88158,8/31/2001,,3,29841210,EUNI,EUNIVERSE INC,EUNI,A,R,37153,5735,45881X10,,,,,
82173,1/30/1998,,3,29841610,EUPH,EUPHONIX INC,EUPH,A,R,13951,3670,29841610,,,,,
92039,1/31/2008,,3,N3101010,EURX,EURAND N V,EURX,A,R,52291,2834,N3101010,,,,,
13180,5/29/2015,,2,29843R10,EMXX,EURASIAN MINERALS INC,EMXX,A,R,53969,1311,26873J10,,,,,
31739,1/31/1963,,2,,EKA,EUREKA CORP,,A,R,23801,1099,29899090,584,,,,
91047,5/31/2006,,1,29871P10,FXE,EURO CURRENCY TRUST,FXE,A,R,50021,6726,23130C10,,,,,
84601,6/28/2002,,3,G3203010,CLWT,EURO TECH HOLDINGS CO LTD,CLWT,A,R,15388,5074,G3203012,,,,,
85322,3/31/2000,,3,29873710,ENON,EURO909 COM A S,ENON,A,R,15666,4813,29879R20,,,,,
76347,3/28/1991,,3,29870710,EUAM,EUROAMERICAN GROUP INC,EUAM,A,R,10075,7370,29870710,,,,,
90318,11/30/2004,,3,29871610,EUBK,EUROBANCSHARES INC,EUBK,A,R,45482,6712,29871610,,,,,
70974,6/30/1987,,3,29890410,EURO,EUROCAPITAL CORP,EURO,A,R,6820,6550,29890410,,,,,
27844,5/31/1967,,1,,EFD,EUROFUND INC,,A,R,23502,6723,29873210,,,,,
27844,9/30/1969,,1,29873210,EFD,EUROFUND INTERNATIONAL INC,,A,R,23502,6723,29873210,,,,,
83258,3/29/1996,11/26/1996,3,29873510,EMED,EUROMED INC,EMED,A,R,14444,5120,29873510,,,,,
15169,3/31/2015,,1,B3856412,EURN,EURONAV N V,EURN,A,R,55164,4424,B3856410,,,,,
84606,8/31/1999,,3,29873610,EEFT,EURONET SERVICES INC,EEFT,A,R,15376,6099,29873610,,,,,
84606,4/29/2011,,3,29873610,EEFT,EURONET WORLDWIDE INC,EEFT,A,R,15376,6099,29873610,,,,,
75781,7/31/1992,,3,29873810,KRUZ,EUROPA CRUISES CORP,KRUZ,A,R,10223,4410,29873810,,,,,
88872,1/31/2006,,2,29875G10,EKH,EUROPE 2001 HOLDRS TR,EKH,A,R,41167,6726,29875G10,,,,,
76145,4/30/1998,,1,29874M10,EF,EUROPE FUND INC,,A,R,26055,6726,09256G10,,,,,
69999,6/30/2009,,1,29876810,EEA,EUROPEAN EQUITY FUND INC,EEA,A,R,20813,6722,29876810,,67,672,,
86208,2/29/2000,,3,29878610,EMCC,EUROPEAN MICRO HOLDINGS INC,EMCC,A,R,16154,5040,29878610,,,,,
76239,7/31/2000,,1,29879210,EWF,EUROPEAN WARRANT FUND INC,,A,R,26089,6726,29879210,,,,,
91734,7/31/2008,,3,Y2359220,ESEA,EUROSEAS LTD,ESEA,A,R,51652,4412,Y2359230,,44,441,,
88591,9/30/2002,,2,29879610,EUO,EUROTECH LTD,EUO,A,R,39134,8742,29879610,,,,,
85322,12/30/2005,,3,29879R20,EURO,EUROTRUST A S,EURO,A,R,15666,4813,29879R20,,,,,
79393,2/28/2005,,3,29880140,EWEB,EUROWEB INTERNATIONAL CORP,EWEB,A,R,12310,1623,29247A10,,,,,
91048,4/28/2006,,2,29880410,EZM,EUROZINC MINING CORP,EZM,A,R,50022,1031,29880410,,,,,
91734,2/28/2017,,3,Y2359230,ESEA,EURPSEAS LTD,ESEA,A,R,51652,4412,Y2359230,,,,,
52484,2/28/1975,,2,29888310,ESC,EUTHENICS SYS CORP,,A,R,20252,8711,05714910,,,,,
90725,2/27/2009,,3,26928A20,EVVV,EV3 INC,EVVV,A,R,46850,3841,26928A20,,,,,
64944,10/31/1983,,2,29900210,ERC,EVALUATION RESEARCH CORP,,A,R,5721,8222,26883010,,,,,
33604,3/30/1973,,3,29909210,EVAM,EVANS & MITCHELL INDS INC,,A,R,1599,6552,29909210,,,,,
33612,2/28/1989,,3,29909610,ESCC,EVANS & SUTHERLAND COMPUTER CORP,ESCC,A,R,1583,3573,29909610,,,,,
31747,6/30/1977,,2,29910110,EVS,EVANS ARISTOCRAT INDS INC,,A,R,23803,3829,29910110,,,,,
89038,8/30/2002,,3,29911Q20,EVBN,EVANS BANCORP INC,EVBN,A,R,41815,6021,29911Q20,,,,,
11714,10/31/1994,,3,29914910,ECOS,EVANS ENVIRONMENTAL CORP,ECOS,A,R,9533,5060,26828510,,,,,
33639,3/29/1974,,3,29915510,EVAN,EVANS INC,,A,R,1600,5680,29915530,,,,,
17435,2/28/1966,,1,,EVY,EVANS PRODUCTS CO,,A,R,22778,2436,29920910,,,,,
31747,1/31/1964,,2,,EVS,EVANS RULE CO,,A,R,23803,3829,29910110,,,,,
79381,11/30/1995,,3,29921110,EVSI,EVANS SYSTEMS INC,EVSI,A,R,12282,5170,29921110,,,,,
80782,8/30/1996,,1,29921210,EWR,EVANS WITHYCOMBE RESIDENTIAL INC,,A,R,30461,6798,29921210,,,,,
11646,3/28/1991,,3,29933310,EVSB,EVANSVILLE FEDERAL SVGS BK IN,EVSB,A,R,9468,6030,31592110,,60,603,,
88806,11/30/2000,12/11/2000,3,29975R10,NVNW,EVENTURES GROUP INC,NVNW,A,R,40995,4812,91324T30,,,,,
84185,3/30/2007,,0,29976610,,EVER GLORY INTERNATIONAL GRP INC,,X,X,15135,2339,29976620,,,,,
13384,7/31/2014,,1,29977G10,EVER,EVERBANK FINANCIAL CORP,EVER,A,R,54068,6035,29977G10,,,,,
16287,11/30/2016,,3,29978A10,EVBG,EVERBRIDGE INC,EVBG,A,R,55692,9999,29978A10,,,,,
86821,7/31/2000,,3,29975910,EVRC,EVERCEL INC,EVRC,A,R,16460,3690,29975910,,,,,
91413,11/30/2017,,1,29977A10,EVR,EVERCORE INC,EVR,A,R,51094,6282,29977A10,,,,,
91413,10/31/2014,,1,29977A10,EVR,EVERCORE PARTNERS INC,EVR,A,R,51094,6282,29977A10,,,,,
84027,6/30/1997,,1,29976110,EVR,EVEREN CAPITAL CORP,,A,R,30945,6211,29976110,,,,,
62180,4/30/1985,,2,29976710,EJ,EVEREST & JENNINGS INTL,,A,R,20674,3842,29976710,,,,,
62199,10/31/1995,,2,29976730,EJ,EVEREST & JENNINGS INTL LTD,,A,R,20674,3842,29976740,,,,,
76549,8/30/1991,,3,29980610,EVMD,EVEREST MEDICAL CORP,EVMD,A,R,28936,3840,29980610,,,,,
82303,9/30/2015,,1,G3223R10,RE,EVEREST RE GROUP LTD,RE,A,R,30970,6331,G3223R10,,63,633,,
82303,9/30/1997,,1,29980810,RE,EVEREST REINSURANCE HOLDINGS INC,,A,R,30970,6331,G3223R10,,,,,
11549,12/31/1987,,3,30007210,EVRX,EVEREX SYSTEMS INC,EVRX,A,R,9372,3570,30007210,,,,,
33655,8/29/1986,,3,30014610,EVGD,EVERGOOD PRODUCTS CORP,EVGD,A,R,5874,2834,30014610,,,,,
87680,11/28/1997,,3,30018210,EVGN,EVERGREEN BANCORP INC DE,EVGN,A,R,7727,6710,30018210,,,,,
80758,1/31/2011,,4,30024B20,EEE,EVERGREEN ENERGY INC,EEE,A,R,13213,1221,30024B20,,,,,
91856,6/30/2010,,1,30024H10,EOD,EVERGREEN GLOBAL DIVIDEND OPP FD,EOD,A,R,51967,6722,94987C10,,,,,
75467,3/31/1995,,1,30023910,EHI,EVERGREEN HEALTHCARE INC,,A,R,9051,8051,30023910,,,,,
89688,10/29/2004,,2,30023Y10,EAD,EVERGREEN INCOME ADV FUND,EAD,A,R,43912,6722,94987B10,,,,,
77871,2/28/1994,,3,30024010,EVRG,EVERGREEN INFO TECHS INC,EVRG,A,R,11683,7370,30024010,,,,,
90923,8/31/2007,,1,30024R10,EBI,EVERGREEN INTL BALANCED INCOME F,EBI,A,R,47863,6726,30024R10,,,,,
89764,6/30/2003,6/9/2004,2,30024Y10,ERC,EVERGREEN MANAGED INCOME FUND,ERC,A,R,44124,6722,94987D10,,,,,
79163,12/31/1996,,3,30024810,EVGM,EVERGREEN MEDIA CORP,EVGM,A,R,12125,4832,00169310,,,,,
89764,4/30/2009,,2,30024Y10,ERC,EVERGREEN MULTI SECTOR INCOME FD,ERC,A,R,44124,6722,94987D10,,,,,
33647,12/31/1985,,3,29990010,EVER,EVERGREEN RESOURCES INC,EVER,A,R,5238,1311,29990030,,,,,
88799,12/31/2003,,3,30033R10,ESLR,EVERGREEN SOLAR INC,ESLR,A,R,40989,3674,30033R30,,,,,
90108,3/31/2010,,2,30034Q10,ERH,EVERGREEN UTILS & HIGH INC FUND,ERH,A,R,45066,6726,94987E10,,,,,
90885,12/30/2016,,1,30034T10,EVRI,EVERI HOLDINGS INC,EVRI,A,R,47428,7389,30034T10,,,,,
81595,6/29/2001,,3,30035510,EVST,EVERLAST WORLDWIDE INC,EVST,A,R,13706,5137,30035510,,,,,
22701,6/30/1965,,1,,EVR,EVERSHARP INC,,A,R,23161,3424,30040710,,,,,
44206,6/30/2016,,1,30040W10,ES,EVERSOURCE ENERGY,ES,A,R,21299,4932,30040W10,,,,,
16392,4/28/2017,,3,30041T10,MRAM,EVERSPIN TECHNOLOGIES INC,MRAM,A,R,55754,9999,30041T10,,,,,
13837,12/29/2017,,1,30040P10,EVTC,EVERTEC INC,EVTC,A,R,54361,7374,30040P10,100,,,,
87320,8/30/2002,,3,30041210,EVRT,EVERTRUST FINANCIAL GROUP INC,EVRT,A,R,17170,6030,30041210,,,,,
14506,12/30/2016,,1,30041510,EVDY,EVERYDAY HEALTH INC,EVDY,A,R,54765,7319,30041510,233,,,,16665
13378,11/29/2013,,3,30043910,EVRY,EVERYWARE GLOBAL INC,EVRY,A,R,54002,9999,30043910,,,,,
77007,2/27/2015,,3,30048710,EVLV,EVINE LIVE INC,EVLV,A,R,11005,5961,30048710,,,,,
14300,3/31/2015,,1,M4119S10,EVGN,EVOGENE LTD,EVGN,A,R,54644,8731,M4119S10,,,,,
88440,1/31/2001,,3,30048Q20,EVOK,EVOKE COMMUNICATIONS INC,EVOK,A,R,37933,7375,75086X10,,,,,
14158,1/29/2016,,3,30049G10,EVOK,EVOKE PHARMA INC,EVOK,A,R,54555,9999,30049G10,,,,,
15452,9/29/2017,,1,30050B10,EVH,EVOLENT HEALTH INC,EVH,A,R,55326,7372,30050B10,,,,,
83411,12/30/2016,,2,30049A10,EPM,EVOLUTION PETROLEUM CORP,EPM,A,R,14518,1311,30049A10,,,,,
33663,2/26/1982,,3,30049210,ETEC,EVOLUTION TECHNOLOGIES,,A,R,5091,,30049210,,,,,
88522,8/31/2000,12/18/2002,3,30049P10,EVLV,EVOLVE SOFTWARE INC,EVLV,A,R,38422,7372,30049P70,,,,,
86062,7/31/2006,,3,30049R10,EVOL,EVOLVING SYSTEMS INC,EVOL,A,R,16101,7372,30049R20,,,,,
17035,11/30/2017,12/29/2017,1,30057T10,AQUA,EVOQUA WATER TECHNOLOGIES CORP,AQUA,A,R,56118,3589,30057T10,,,,,
92683,3/31/2009,,3,30050E10,EVTC,EVOTEC A G,EVTC,A,R,53024,2834,30050E10,,,,,
20909,4/30/1963,,1,,XL,EX CELL O CORP,,A,R,23034,3541,30058710,,,,,
13454,1/31/2013,,3,30061450,EXA,EXA CORP,EXA,A,R,54114,9999,30061450,,,,,
75834,9/30/1994,,3,30061510,EXBT,EXABYTE CORP,EXBT,A,R,10335,3570,30061510,,,,,
88863,2/28/2006,,3,30063P10,EXAS,EXACT SCIENCES CORP,EXAS,A,R,41157,8731,30063P10,,,,,
83503,6/30/2006,,3,30064E10,EXAC,EXACTECH INC,EXAC,A,R,14676,3840,30064E10,,,,,
87431,12/31/1999,,3,30064G10,XACT,EXACTIS COM INC,XACT,A,R,17402,8900,30064G10,,,,,
13294,10/31/2012,,1,30064K10,ET,EXACTTARGET INC,ET,A,R,54009,8999,30064K10,,,,,
12330,10/31/2011,,1,30066A10,EXAM,EXAMWORKS GROUP INC,EXAM,A,R,53521,8099,30066A10,,,,,
87696,2/29/2000,,3,30064510,EXAR,EXAR CORP,EXAR,A,R,7670,3674,30064510,,,,,
78401,7/29/1983,,3,30064610,XCALF,EXCALIBUR ENERGY CORP,XCALF,A,R,5024,,30064610,,,,,
78147,6/30/1993,,3,30064J10,EXHC,EXCALIBUR HOLDING CORP,EXHC,A,R,11828,7948,55376910,,,,,
33690,5/29/1992,,3,30065120,EXCA,EXCALIBUR TECHNOLOGIES CORP,EXCA,A,R,1606,7372,21191910,,,,,
92507,8/31/2012,,3,G3233510,EDS,EXCEED COMPANY LTD,EDS,A,R,52850,6799,G3233510,,,,,
10670,2/28/1990,,3,30065210,XCEL,EXCEL BANCORP INC QUINCY MASS,XCEL,A,R,8573,6710,74857710,,,,,
83447,6/28/1996,,1,30090310,ECI,EXCEL COMMUNICATION INC,,A,R,31633,3663,30065K10,,,,,
83447,4/30/1998,,1,30065K10,ECI,EXCEL COMMUNICATION INC NEW,,A,R,31633,3663,30065K10,,,,,
33698,10/31/1980,,3,30065310,EXLL,EXCEL ENERGY CORP,,A,R,1612,1382,30065310,,,,,
66149,4/30/1985,,2,30065710,EXC,EXCEL INDUSTRIES INC,,A,R,20676,3714,30065710,,37,371,,
44987,3/31/1988,,3,30065810,EXEL,EXCEL INTERFINANCIAL CORP,EXEL,A,R,5934,6610,30065820,,,,,
55773,9/28/1973,,2,30065910,XL,EXCEL INVESTMENT CO,,A,R,25467,6611,30065910,,,,,
86400,2/28/2001,,2,30066510,XLG,EXCEL LEGACY CORPORATION,,A,R,34906,6552,30066510,,,,,
75454,4/30/2009,,1,V3267N10,EXM,EXCEL MARITIME CARRIERS LTD,EXM,A,R,22015,4412,V3267N10,,,,,
79542,11/30/1993,,1,30067R10,XEL,EXCEL REALTY TRUST INC,,A,R,29941,6798,64805310,,,,,
85588,2/26/1999,,3,30067V10,XLSW,EXCEL SWITCHING CORP,XLSW,A,R,15805,3660,30067V10,,,,,
77010,2/28/2003,,3,30067T10,XLTC,EXCEL TECHNOLOGY INC,XLTC,A,R,10931,3810,30067T10,,,,,
93315,11/28/2014,,1,30068C10,EXL,EXCEL TRUST INC,EXL,A,R,53377,6798,30068C10,,,,,
11135,2/27/1987,6/20/1989,3,30068010,EXLN,EXCELAN INC,EXLN,A,R,8993,3570,30068010,,,,,
88978,11/30/2005,,3,30068410,LRNS,EXCELLIGENCE LEARNING CORP,LRNSE,A,R,41557,5945,30068410,,,,,
83776,9/30/2002,,3,30069110,EXLN,EXCELON CORP,EXLN,A,R,14834,7370,30069120,,73,737,,
85163,12/31/1998,,3,30090610,BIGX,EXCELSIOR HENDERSON MTRCYCL MFG,BIGX,A,R,15607,3750,30090610,,,,,
57293,1/30/1981,,1,30072310,EIS,EXCELSIOR INCOME SHS INC,,A,R,20677,6726,21924U30,,,,,
33719,11/30/1979,,3,30073110,EXCL,EXCELSIOR INVESTORS CO,,A,R,1607,6331,30073110,,,,,
37365,1/31/1980,,3,30086410,EXCP,EXCEPTICON INC,,A,R,1608,8060,34984130,,,,,
86498,9/28/2001,,3,30086710,EXAP,EXCHANGE APPLICATIONS INC,EXAP,A,R,16336,7370,30086730,,,,,
33735,8/31/1989,,3,30086910,EXCG,EXCHANGE BANCORP INC,EXCG,A,R,5534,6711,30086910,,,,,
33727,7/31/1975,,3,30087110,EXBN,EXCHANGE BANCORPORATION TAMPA,,A,R,1605,6711,30087110,,,,,
33735,1/31/1984,,3,30129010,EXCG,EXCHANGE INTL CORP,EXCG,A,R,5534,6711,30086910,,,,,
15551,12/30/2016,,4,30151E50,KLEM,EXCHANGE LISTED FUNDS TRUST,KLEM,A,R,54446,6726,30151E50,,,,,
88341,4/29/2005,,3,30130910,EXJF,EXCHANGE NATIONAL BANCSHARES INC,EXJF,A,R,37716,6021,42047610,,,,,
33743,7/31/1973,,3,30147010,EXOG,EXCHANGE OIL & GAS CORP,,A,R,1614,1311,30147010,,,,,
14048,10/31/2014,,3,30150560,ERW,EXCHANGE TRADED CONCEPTS TR,ERW,A,R,53297,6726,30150560,,67,672,,
14278,6/30/2014,,4,30151E20,HFIN,EXCHANGE TRADED CONCEPTS TR II,HFIN,A,R,54446,6726,30151E20,,,,,
83431,6/30/1999,,3,30090410,XCIT,EXCITE INC,XCIT,A,R,14507,7370,30090410,,,,85160,15589
33751,7/31/1980,,3,30150010,XCOA,EXCOA OIL & GAS INC,,A,R,5025,1311,30150010,,,,,
88523,10/31/2003,,3,30150460,EXEE,EXE TECHNOLOGIES INC,EXEE,A,R,38423,7371,30150460,,73,737,,
12166,11/29/1991,,3,30150710,FXBC,EXECUFIRST BANCORP INC,FXBC,A,R,9999,6020,76041610,,,,,
85288,11/28/1997,,3,30150K10,EXEC,EXECUSTAY CORP,EXEC,A,R,15671,7020,30150K10,,,,,
33770,4/30/1980,,3,30156910,EXHS,EXECUTIVE HOUSE INC,,A,R,1610,6794,49671910,,,,,
59539,11/30/1977,,2,30157410,EII,EXECUTIVE INDUSTRIES INC,,A,R,1609,3711,30157410,,,,,
80388,5/28/1999,,1,30158610,ER,EXECUTIVE RISK INC,,A,R,30352,6351,30158610,,,,,
76041,5/29/1998,,3,30160110,EXTL,EXECUTIVE TELECARD LTD,EXTL,A,R,10395,3660,28233920,,,,,
87709,7/29/1988,11/30/1988,3,30160210,XTEL,EXECUTIVE TELECOMMUNICATIONS,XTELQ,A,R,7716,7390,30160210,,,,,
43174,4/30/1979,,2,30160510,EXU,EXECUTONE INC,,A,R,24663,3662,30160510,231,,,39335,20508
81219,2/26/1993,,3,30160710,XTON,EXECUTONE INFORMATION SYS INC,XTON,A,R,6628,3660,29014310,,,,,
82567,10/31/2005,,0,30161010,,EXEGENICS INC,,X,X,14092,2834,68375N10,,,,,
15271,10/31/2017,,3,30162V10,XELA,EXELA TECHNOLOGIES INC,XELA,A,R,55174,9999,30162V10,,,,,
13018,3/31/2014,,1,30162A10,XLS,EXELIS INC,XLS,A,R,53890,3812,30162A10,,,,,
88159,9/30/2009,,3,30161Q10,EXEL,EXELIXIS INC,EXEL,A,R,37154,8731,30161Q10,,,,,
21776,12/31/2015,,1,30161N10,EXC,EXELON CORP,EXC,A,R,21396,4911,30161N10,,,,,
62850,6/30/1982,,2,30182110,ETR,EXETER OIL LTD,,A,R,25701,1311,30182110,,,,,
91573,4/28/2017,,2,30183510,XRA,EXETER RESOURCES CORP,XRA,A,R,51422,1041,30183510,,,,,
88340,3/30/2001,,3,30204310,EXFO,EXFO ELECTRO OPTICAL ENGRNG INC,EXFO,A,R,37715,3825,30204610,,38,382,,
79780,10/31/1997,,1,30205110,EX,EXIDE CORP,,A,R,28305,3691,30205110,,36,369,,
75904,11/30/1990,,3,30205210,XUPS,EXIDE ELECTRONICS GROUP INC,XUPS,A,R,10437,3690,30205210,,,,,
90196,8/31/2007,,3,30205120,XIDE,EXIDE TECHNOLOGIES,XIDE,A,R,28305,3690,30205120,,,,,
33778,3/31/1983,,3,30205310,EXID,EXIDYNE INC,EXID,A,R,1611,3823,30205310,,,,,
86792,12/29/2000,,3,30205610,XGNT,EXIGENT INTERNATIONAL INC,XGNT,A,R,16428,7370,30205610,,,,,
91500,10/31/2017,,3,30208110,EXLS,EXLSERVICE HOLDINGS INC,EXLS,A,R,51308,7389,30208110,,,,,
85870,5/28/1999,,3,30208810,EXDS,EXODUS COMMUNICATIONS INC,EXDS,A,R,16018,7372,30208810,,,,,
81862,12/31/1998,,3,30209210,EXGN,EXOGEN INC,EXGN,A,R,13861,3840,30209210,,,,,
13799,8/29/2014,,3,30210410,XONE,EXONE CO,XONE,A,R,54334,9999,30210410,,,,,
33786,5/31/1973,,3,30211010,,EXOTECH INC,,A,R,23952,3832,30211010,500,,,,
33794,5/31/1988,,3,30211610,XOVR,EXOVIR INC,XOVR,A,R,6442,2833,30211610,,28,283,,
